damping ratio,Hysteretic curve type,Hysteretic parameter tao,Typical story height (m),T1 (s),Cs,1_Floor mass (kg),1_Elastic shear stiffness (N/m),1_Design shear force (N),1_Design displacement (m),1_Yield shear force (N),1_Yield displacement (m),1_Ultimate shear force (N),1_Ultimage displacement (m),1_Complete damage displacement (m),2_Floor mass (kg),2_Elastic shear stiffness (N/m),2_Design shear force (N),2_Design displacement (m),2_Yield shear force (N),2_Yield displacement (m),2_Ultimate shear force (N),2_Ultimage displacement (m),2_Complete damage displacement (m),3_Floor mass (kg),3_Elastic shear stiffness (N/m),3_Design shear force (N),3_Design displacement (m),3_Yield shear force (N),3_Yield displacement (m),3_Ultimate shear force (N),3_Ultimage displacement (m),3_Complete damage displacement (m),4_Floor mass (kg),4_Elastic shear stiffness (N/m),4_Design shear force (N),4_Design displacement (m),4_Yield shear force (N),4_Yield displacement (m),4_Ultimate shear force (N),4_Ultimage displacement (m),4_Complete damage displacement (m),5_Floor mass (kg),5_Elastic shear stiffness (N/m),5_Design shear force (N),5_Design displacement (m),5_Yield shear force (N),5_Yield displacement (m),5_Ultimate shear force (N),5_Ultimage displacement (m),5_Complete damage displacement (m),6_Floor mass (kg),6_Elastic shear stiffness (N/m),6_Design shear force (N),6_Design displacement (m),6_Yield shear force (N),6_Yield displacement (m),6_Ultimate shear force (N),6_Ultimage displacement (m),6_Complete damage displacement (m),7_Floor mass (kg),7_Elastic shear stiffness (N/m),7_Design shear force (N),7_Design displacement (m),7_Yield shear force (N),7_Yield displacement (m),7_Ultimate shear force (N),7_Ultimage displacement (m),7_Complete damage displacement (m),8_Floor mass (kg),8_Elastic shear stiffness (N/m),8_Design shear force (N),8_Design displacement (m),8_Yield shear force (N),8_Yield displacement (m),8_Ultimate shear force (N),8_Ultimage displacement (m),8_Complete damage displacement (m),9_Floor mass (kg),9_Elastic shear stiffness (N/m),9_Design shear force (N),9_Design displacement (m),9_Yield shear force (N),9_Yield displacement (m),9_Ultimate shear force (N),9_Ultimage displacement (m),9_Complete damage displacement (m),10_Floor mass (kg),10_Elastic shear stiffness (N/m),10_Design shear force (N),10_Design displacement (m),10_Yield shear force (N),10_Yield displacement (m),10_Ultimate shear force (N),10_Ultimage displacement (m),10_Complete damage displacement (m),11_Floor mass (kg),11_Elastic shear stiffness (N/m),11_Design shear force (N),11_Design displacement (m),11_Yield shear force (N),11_Yield displacement (m),11_Ultimate shear force (N),11_Ultimage displacement (m),11_Complete damage displacement (m),12_Floor mass (kg),12_Elastic shear stiffness (N/m),12_Design shear force (N),12_Design displacement (m),12_Yield shear force (N),12_Yield displacement (m),12_Ultimate shear force (N),12_Ultimage displacement (m),12_Complete damage displacement (m),13_Floor mass (kg),13_Elastic shear stiffness (N/m),13_Design shear force (N),13_Design displacement (m),13_Yield shear force (N),13_Yield displacement (m),13_Ultimate shear force (N),13_Ultimage displacement (m),13_Complete damage displacement (m),14_Floor mass (kg),14_Elastic shear stiffness (N/m),14_Design shear force (N),14_Design displacement (m),14_Yield shear force (N),14_Yield displacement (m),14_Ultimate shear force (N),14_Ultimage displacement (m),14_Complete damage displacement (m),15_Floor mass (kg),15_Elastic shear stiffness (N/m),15_Design shear force (N),15_Design displacement (m),15_Yield shear force (N),15_Yield displacement (m),15_Ultimate shear force (N),15_Ultimage displacement (m),15_Complete damage displacement (m),16_Floor mass (kg),16_Elastic shear stiffness (N/m),16_Design shear force (N),16_Design displacement (m),16_Yield shear force (N),16_Yield displacement (m),16_Ultimate shear force (N),16_Ultimage displacement (m),16_Complete damage displacement (m),17_Floor mass (kg),17_Elastic shear stiffness (N/m),17_Design shear force (N),17_Design displacement (m),17_Yield shear force (N),17_Yield displacement (m),17_Ultimate shear force (N),17_Ultimage displacement (m),17_Complete damage displacement (m),18_Floor mass (kg),18_Elastic shear stiffness (N/m),18_Design shear force (N),18_Design displacement (m),18_Yield shear force (N),18_Yield displacement (m),18_Ultimate shear force (N),18_Ultimage displacement (m),18_Complete damage displacement (m),19_Floor mass (kg),19_Elastic shear stiffness (N/m),19_Design shear force (N),19_Design displacement (m),19_Yield shear force (N),19_Yield displacement (m),19_Ultimate shear force (N),19_Ultimage displacement (m),19_Complete damage displacement (m),20_Floor mass (kg),20_Elastic shear stiffness (N/m),20_Design shear force (N),20_Design displacement (m),20_Yield shear force (N),20_Yield displacement (m),20_Ultimate shear force (N),20_Ultimage displacement (m),20_Complete damage displacement (m),21_Floor mass (kg),21_Elastic shear stiffness (N/m),21_Design shear force (N),21_Design displacement (m),21_Yield shear force (N),21_Yield displacement (m),21_Ultimate shear force (N),21_Ultimage displacement (m),21_Complete damage displacement (m),22_Floor mass (kg),22_Elastic shear stiffness (N/m),22_Design shear force (N),22_Design displacement (m),22_Yield shear force (N),22_Yield displacement (m),22_Ultimate shear force (N),22_Ultimage displacement (m),22_Complete damage displacement (m),23_Floor mass (kg),23_Elastic shear stiffness (N/m),23_Design shear force (N),23_Design displacement (m),23_Yield shear force (N),23_Yield displacement (m),23_Ultimate shear force (N),23_Ultimage displacement (m),23_Complete damage displacement (m),24_Floor mass (kg),24_Elastic shear stiffness (N/m),24_Design shear force (N),24_Design displacement (m),24_Yield shear force (N),24_Yield displacement (m),24_Ultimate shear force (N),24_Ultimage displacement (m),24_Complete damage displacement (m),25_Floor mass (kg),25_Elastic shear stiffness (N/m),25_Design shear force (N),25_Design displacement (m),25_Yield shear force (N),25_Yield displacement (m),25_Ultimate shear force (N),25_Ultimage displacement (m),25_Complete damage displacement (m),26_Floor mass (kg),26_Elastic shear stiffness (N/m),26_Design shear force (N),26_Design displacement (m),26_Yield shear force (N),26_Yield displacement (m),26_Ultimate shear force (N),26_Ultimage displacement (m),26_Complete damage displacement (m),27_Floor mass (kg),27_Elastic shear stiffness (N/m),27_Design shear force (N),27_Design displacement (m),27_Yield shear force (N),27_Yield displacement (m),27_Ultimate shear force (N),27_Ultimage displacement (m),27_Complete damage displacement (m),28_Floor mass (kg),28_Elastic shear stiffness (N/m),28_Design shear force (N),28_Design displacement (m),28_Yield shear force (N),28_Yield displacement (m),28_Ultimate shear force (N),28_Ultimage displacement (m),28_Complete damage displacement (m),29_Floor mass (kg),29_Elastic shear stiffness (N/m),29_Design shear force (N),29_Design displacement (m),29_Yield shear force (N),29_Yield displacement (m),29_Ultimate shear force (N),29_Ultimage displacement (m),29_Complete damage displacement (m),30_Floor mass (kg),30_Elastic shear stiffness (N/m),30_Design shear force (N),30_Design displacement (m),30_Yield shear force (N),30_Yield displacement (m),30_Ultimate shear force (N),30_Ultimage displacement (m),30_Complete damage displacement (m),31_Floor mass (kg),31_Elastic shear stiffness (N/m),31_Design shear force (N),31_Design displacement (m),31_Yield shear force (N),31_Yield displacement (m),31_Ultimate shear force (N),31_Ultimage displacement (m),31_Complete damage displacement (m),32_Floor mass (kg),32_Elastic shear stiffness (N/m),32_Design shear force (N),32_Design displacement (m),32_Yield shear force (N),32_Yield displacement (m),32_Ultimate shear force (N),32_Ultimage displacement (m),32_Complete damage displacement (m),33_Floor mass (kg),33_Elastic shear stiffness (N/m),33_Design shear force (N),33_Design displacement (m),33_Yield shear force (N),33_Yield displacement (m),33_Ultimate shear force (N),33_Ultimage displacement (m),33_Complete damage displacement (m),34_Floor mass (kg),34_Elastic shear stiffness (N/m),34_Design shear force (N),34_Design displacement (m),34_Yield shear force (N),34_Yield displacement (m),34_Ultimate shear force (N),34_Ultimage displacement (m),34_Complete damage displacement (m),35_Floor mass (kg),35_Elastic shear stiffness (N/m),35_Design shear force (N),35_Design displacement (m),35_Yield shear force (N),35_Yield displacement (m),35_Ultimate shear force (N),35_Ultimage displacement (m),35_Complete damage displacement (m),36_Floor mass (kg),36_Elastic shear stiffness (N/m),36_Design shear force (N),36_Design displacement (m),36_Yield shear force (N),36_Yield displacement (m),36_Ultimate shear force (N),36_Ultimage displacement (m),36_Complete damage displacement (m),37_Floor mass (kg),37_Elastic shear stiffness (N/m),37_Design shear force (N),37_Design displacement (m),37_Yield shear force (N),37_Yield displacement (m),37_Ultimate shear force (N),37_Ultimage displacement (m),37_Complete damage displacement (m),38_Floor mass (kg),38_Elastic shear stiffness (N/m),38_Design shear force (N),38_Design displacement (m),38_Yield shear force (N),38_Yield displacement (m),38_Ultimate shear force (N),38_Ultimage displacement (m),38_Complete damage displacement (m),39_Floor mass (kg),39_Elastic shear stiffness (N/m),39_Design shear force (N),39_Design displacement (m),39_Yield shear force (N),39_Yield displacement (m),39_Ultimate shear force (N),39_Ultimage displacement (m),39_Complete damage displacement (m),40_Floor mass (kg),40_Elastic shear stiffness (N/m),40_Design shear force (N),40_Design displacement (m),40_Yield shear force (N),40_Yield displacement (m),40_Ultimate shear force (N),40_Ultimage displacement (m),40_Complete damage displacement (m),41_Floor mass (kg),41_Elastic shear stiffness (N/m),41_Design shear force (N),41_Design displacement (m),41_Yield shear force (N),41_Yield displacement (m),41_Ultimate shear force (N),41_Ultimage displacement (m),41_Complete damage displacement (m),42_Floor mass (kg),42_Elastic shear stiffness (N/m),42_Design shear force (N),42_Design displacement (m),42_Yield shear force (N),42_Yield displacement (m),42_Ultimate shear force (N),42_Ultimage displacement (m),42_Complete damage displacement (m),43_Floor mass (kg),43_Elastic shear stiffness (N/m),43_Design shear force (N),43_Design displacement (m),43_Yield shear force (N),43_Yield displacement (m),43_Ultimate shear force (N),43_Ultimage displacement (m),43_Complete damage displacement (m),44_Floor mass (kg),44_Elastic shear stiffness (N/m),44_Design shear force (N),44_Design displacement (m),44_Yield shear force (N),44_Yield displacement (m),44_Ultimate shear force (N),44_Ultimage displacement (m),44_Complete damage displacement (m),45_Floor mass (kg),45_Elastic shear stiffness (N/m),45_Design shear force (N),45_Design displacement (m),45_Yield shear force (N),45_Yield displacement (m),45_Ultimate shear force (N),45_Ultimage displacement (m),45_Complete damage displacement (m),46_Floor mass (kg),46_Elastic shear stiffness (N/m),46_Design shear force (N),46_Design displacement (m),46_Yield shear force (N),46_Yield displacement (m),46_Ultimate shear force (N),46_Ultimage displacement (m),46_Complete damage displacement (m),47_Floor mass (kg),47_Elastic shear stiffness (N/m),47_Design shear force (N),47_Design displacement (m),47_Yield shear force (N),47_Yield displacement (m),47_Ultimate shear force (N),47_Ultimage displacement (m),47_Complete damage displacement (m),48_Floor mass (kg),48_Elastic shear stiffness (N/m),48_Design shear force (N),48_Design displacement (m),48_Yield shear force (N),48_Yield displacement (m),48_Ultimate shear force (N),48_Ultimage displacement (m),48_Complete damage displacement (m),49_Floor mass (kg),49_Elastic shear stiffness (N/m),49_Design shear force (N),49_Design displacement (m),49_Yield shear force (N),49_Yield displacement (m),49_Ultimate shear force (N),49_Ultimage displacement (m),49_Complete damage displacement (m),50_Floor mass (kg),50_Elastic shear stiffness (N/m),50_Design shear force (N),50_Design displacement (m),50_Yield shear force (N),50_Yield displacement (m),50_Ultimate shear force (N),50_Ultimage displacement (m),50_Complete damage displacement (m),51_Floor mass (kg),51_Elastic shear stiffness (N/m),51_Design shear force (N),51_Design displacement (m),51_Yield shear force (N),51_Yield displacement (m),51_Ultimate shear force (N),51_Ultimage displacement (m),51_Complete damage displacement (m),52_Floor mass (kg),52_Elastic shear stiffness (N/m),52_Design shear force (N),52_Design displacement (m),52_Yield shear force (N),52_Yield displacement (m),52_Ultimate shear force (N),52_Ultimage displacement (m),52_Complete damage displacement (m)
0.07,Modified-Clough,[],3.048,0.4,0.033,9352200.0,6035154202.47844,6049002.960000001,0.0010022946816364482,9073504.440000001,0.0015034420224546723,27220513.32,0.022551630336820082,0.12192,9352200.0,6035154202.47844,4032668.640000001,0.0006681964544242989,6049002.960000002,0.0010022946816364484,18147008.880000003,0.015034420224546725,0.12192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
